detectionid,code,year,filename,timestamp,x1,x2,y1,y2,wktposition,abovethreshold,nweID,nweTR,eurID,eurTR
c8ef6f95-bac1-4f09-8270-8b5560e8d45c,W1,2025,20250706002959-snapshot.jpg,1751761799,1368,1559,1534,1660,,TRUE,Chrysoteuchia culmella,species,Chrysoteuchia culmella,species
c8ef97df-24f6-463a-b7dd-dfb00be20224,F1,2025,20250828021959-snapshot.jpg,1756347599,1200,1246,513,575,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c8f1de16-fc93-4140-8302-572529ece2cc,W1,2025,20250615235000-snapshot.jpg,1750031400,2132,2264,56,216,,TRUE,Ptycholoma lecheana,species,Tortricidae,family
c8f23031-315a-4f6f-9c4a-b0756171e63f,F1,2025,20250614013959-snapshot.jpg,1749865199,3248,3376,1680,1802,POINT(14.8958531 50.2718919),TRUE,Cydia amplana,species,Tortricidae,family
c8f2ae63-b0c6-4128-85d6-0797b5ceaf4b,G1,2025,20250624014959-snapshot.jpg,1750729799,917,1021,355,466,POINT(14.8866697 50.2391933),FALSE,Trichoptera,order,Trichoptera,order
c8f48385-b10d-4cfb-b4cf-21c37faeff35,W1,2025,20250629235959-snapshot.jpg,1751241599,1296,1349,2005,2072,,TRUE,Araneae,order,Araneae,order
c8f4b9d1-741b-4eb8-8616-a2c8c02425ab,F1,2025,20250629014959-snapshot.jpg,1751161799,2812,2860,1654,1718,POINT(14.8958531 50.2718919),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
c8f5269d-00ef-4c4f-9b94-dc1366ca7142,G1,2025,20250721004000-snapshot.jpg,1753058400,1245,1317,1037,1102,POINT(14.8866697 50.2391933),FALSE,Hymenoptera Other,order,Hymenoptera Other,order
c8f55a31-2e5c-457a-b7fb-c967a6a8216a,W1,2025,20250715020000-snapshot.jpg,1752544800,1671,1809,545,678,,TRUE,Coleoptera,order,Coleoptera,order
c8f681d3-d057-445b-b9eb-26c2c7884670,F1,2025,20250727013000-snapshot.jpg,1753579800,799,1040,1570,1802,POINT(14.8958531 50.2718919),TRUE,Colocasia coryli,species,Colocasia coryli,species
c8f68463-525b-433d-a9c9-844549f7353c,F1,2025,20250704000000-snapshot.jpg,1751587200,1643,1701,632,724,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c8f74661-d333-46e1-8e67-2972f021795c,F1,2025,20250722021959-snapshot.jpg,1753150799,1282,1530,1420,1740,POINT(14.8958531 50.2718919),TRUE,Scotopteryx chenopodiata,species,Scotopteryx chenopodiata,species
c8f76259-6d9f-43b2-a96d-b855f0b3949b,W1,2025,20250616023000-snapshot.jpg,1750041000,2664,2716,54,105,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c8f79641-d44a-45f7-835f-c19d6a1cf545,W1,2025,20250725005000-snapshot.jpg,1753404600,1939,2009,1619,1669,,TRUE,Hemiptera,order,Hemiptera,order
c8f7dcfa-e3ef-4e09-a9f8-b8746d021248,W1,2025,20250903014000-snapshot.jpg,1756863600,3160,3488,1114,1313,,TRUE,Pleuroptya ruralis,species,Geometridae,family
c8f8f64c-266e-483f-b370-8721a5114cb8,G1,2025,20250707023000-snapshot.jpg,1751855400,1676,2037,199,445,POINT(14.8866697 50.2391933),TRUE,Ematurga atomaria,species,Heliomata glarearia,species
c8f979e9-a132-42e1-97be-b1aafefc7f71,F1,2025,20250628014000-snapshot.jpg,1751074800,3004,3096,3,137,POINT(14.8958531 50.2718919),TRUE,Orthotaenia undulana,species,Tortricidae,family
c8fa09c9-0bdb-4fd0-a462-3610127777af,F1,2025,20250623005959-snapshot.jpg,1750640399,697,773,1110,1261,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
c8fd0bfb-1dfd-4fbf-8bf0-3e7311f791b2,G1,2025,20250615005959-snapshot.jpg,1749949199,3852,3940,628,766,POINT(14.8866697 50.2391933),TRUE,Uresiphita reversalis,species,Tortricidae,family
c8fdb2c7-f0e1-4529-b6d5-3eeea91fea6a,G1,2025,20250619012000-snapshot.jpg,1750296000,1451,1577,807,989,POINT(14.8866697 50.2391933),TRUE,Oncocera semirubella,species,Oncocera semirubella,species
c8fdb7b8-31ea-4971-9384-8b082fed30f5,G1,2025,20250622022959-snapshot.jpg,1750559399,253,513,211,365,POINT(14.8866697 50.2391933),TRUE,Idaea humiliata,species,Idaea,genus
c8fe1457-f900-4f38-9c19-a6460e085bd9,G1,2025,20250802233959-snapshot.jpg,1754177999,2880,2980,1734,2068,POINT(14.8866697 50.2391933),FALSE,Clostera curtula,species,Lepidoptera Macros,order
c8feaa4b-33a0-455c-b246-ed3e62dd3b9d,W1,2025,20250620023959-snapshot.jpg,1750387199,1631,1886,0,163,,TRUE,Lomaspilis marginata,species,Lomaspilis marginata,species
c9000dd6-c586-4df1-920f-562f1eb22001,F1,2025,20250619023000-snapshot.jpg,1750300200,1619,1687,49,122,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c901b155-0377-4ce5-ba28-b263cfb572f8,F1,2025,20250627020000-snapshot.jpg,1750989600,2220,2332,479,659,POINT(14.8958531 50.2718919),TRUE,Catoptria verellus,species,Crambidae,family
c901ef1c-c395-4311-afa1-5b6242b40606,W1,2025,20250713003000-snapshot.jpg,1752366600,1177,1241,1103,1231,,TRUE,Eucosma fulvana,species,Eucosma,genus
c9028b2e-9d2e-4790-aab1-742cd5928996,F1,2025,20250626234000-snapshot.jpg,1750981200,997,1319,931,1219,POINT(14.8958531 50.2718919),FALSE,Hymenoptera Vespidae,order,Hymenoptera Vespidae,order
c90359da-9f38-4289-9f70-d121eae6b5f1,G1,2025,20250903014959-snapshot.jpg,1756864199,2728,2804,813,915,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c903b251-8553-4686-8b8d-ed728d27d756,G1,2025,20250802012000-snapshot.jpg,1754097600,369,482,1102,1273,POINT(14.8866697 50.2391933),TRUE,Coleoptera,order,Coleoptera,order
c903b953-3d75-4c44-bd57-80fee194538d,W1,2025,20250614011000-snapshot.jpg,1749863400,3732,3912,1724,1822,,TRUE,Trichoptera,order,Trichoptera,order
c9040429-b5fe-48ce-8900-cde46061f888,G1,2025,20250711013959-snapshot.jpg,1752197999,2035,2104,573,717,POINT(14.8866697 50.2391933),TRUE,Araneae,order,Araneae,order
c9046170-defe-4a3a-a5eb-c5d75a551117,W1,2025,20250629024000-snapshot.jpg,1751164800,211,257,2011,2064,,TRUE,Hemiptera,order,Hemiptera,order
c904720c-344f-48c2-bd0d-5182ac2b9311,W1,2025,20250715030000-snapshot.jpg,1752548400,1292,1370,840,908,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c904910a-a738-4021-8dd0-0717ac4176a8,G1,2025,20250630002000-snapshot.jpg,1751242800,3180,3344,1907,2052,POINT(14.8866697 50.2391933),TRUE,Oncocera semirubella,species,Oncocera semirubella,species
c9050843-d205-4d99-a2a9-6ce7c38cb929,F1,2025,20250622024959-snapshot.jpg,1750560599,2748,2828,1032,1159,POINT(14.8958531 50.2718919),TRUE,Eucosma conterminana,species,Eucosma,genus
c9050bda-91e2-419b-a2df-f84e45272418,G1,2025,20250623024000-snapshot.jpg,1750646400,1683,1751,594,694,POINT(14.8866697 50.2391933),TRUE,Brachmia blandella,species,Zeiraphera,genus
c9053bf7-c101-4c48-a549-e6e18d73499d,G1,2025,20250804011000-snapshot.jpg,1754269800,1455,1593,294,529,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Indalia,genus
c906a253-9c89-44d9-a1f7-ff126e9e47b9,F1,2025,20250815235959-snapshot.jpg,1755302399,993,1037,580,630,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c906badf-2b7e-4110-bf53-4e6a45f7f2eb,G1,2025,20250825023959-snapshot.jpg,1756089599,38,135,1154,1377,POINT(14.8866697 50.2391933),TRUE,Agriphila straminella,species,Lepidoptera Micros,order
c906be51-31ac-4536-8917-8a2d2aa22373,W1,2025,20250821002959-snapshot.jpg,1755736199,2088,2148,547,617,,TRUE,Hemiptera,order,Hemiptera,order
c9070c46-931f-42af-b431-10687daeb3c8,W1,2025,20250715014000-snapshot.jpg,1752543600,1865,1913,938,991,,TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c9085cfb-7356-4823-b354-77f7a57dd1ab,F1,2025,20250618001000-snapshot.jpg,1750205400,3472,3548,2060,2156,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c908678a-9cdf-4152-81ca-8891b6c8bcc7,W1,2025,20250813020959-snapshot.jpg,1755050999,2948,3148,1382,1767,,TRUE,Pheosia tremula,species,Lepidoptera Macros,order
c908848d-46a0-4c3d-8508-c946e34f31ef,F1,2025,20250815010000-snapshot.jpg,1755219600,1966,2060,25,104,POINT(14.8958531 50.2718919),FALSE,Diptera Brachycera,order,Diptera Brachycera,order
c9099dd7-59ba-461f-b44c-3e3c2fd9d436,F1,2025,20250630005000-snapshot.jpg,1751244600,1273,1403,2043,2159,POINT(14.8958531 50.2718919),TRUE,Pandemis heparana,species,Pandemis,genus
c909c80e-fb08-43a0-85fa-5b6b36b400ee,W1,2025,20250628013959-snapshot.jpg,1751074799,3448,3524,723,843,,TRUE,Trichoptera,order,Trichoptera,order
c90aa519-592f-4c79-8b2c-d037ba45a7ed,F1,2025,20250630003000-snapshot.jpg,1751243400,3932,4095,1285,1461,POINT(14.8958531 50.2718919),TRUE,Deltote pygarga,species,Noctuidae,family
c90add6d-6d64-43af-b3c5-515090922b22,F1,2025,20250627022000-snapshot.jpg,1750990800,1304,1361,1353,1443,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
c90b0e0d-3148-43e4-9f1c-1ed677b024ea,W1,2025,20250810232000-snapshot.jpg,1754868000,3144,3248,977,1080,,TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c90bf9c2-861a-44cb-aba0-fa6f653fe427,G1,2025,20250626024000-snapshot.jpg,1750905600,3512,3560,345,430,POINT(14.8866697 50.2391933),TRUE,Ancylis achatana,species,Gelechiidae,family
c90c115b-32d6-4a9f-a38b-96530ef36f41,F1,2025,20250531001000-snapshot.jpg,1748650200,2160,2264,745,920,POINT(14.8958531 50.2718919),TRUE,Crambus pascuella,species,Lepidoptera Micros,order
c90c56ae-1c87-46f6-ab05-119317ac71e7,W1,2025,20250614010000-snapshot.jpg,1749862800,1721,1791,741,804,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c90c6b27-e0b9-4478-b6f5-b018f9f0cd0a,G1,2025,20250805024000-snapshot.jpg,1754361600,327,486,1861,2064,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Indalia,genus
c90c8110-377c-4b77-8baa-f024072bb389,F1,2025,20250722231000-snapshot.jpg,1753225800,1990,2043,1573,1631,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
c90ce552-6d3f-4b2b-882a-aa3a3f5874da,F1,2025,20250825000959-snapshot.jpg,1756080599,2280,2332,805,863,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
c90d08f9-41cf-43ba-a50c-3ddc407af299,G1,2025,20250531014959-snapshot.jpg,1748656199,705,751,121,170,POINT(14.8866697 50.2391933),FALSE,Trichoptera,order,Trichoptera,order
c90d531c-14a3-42a3-8b4d-224d6184e5fc,F1,2025,20250630022000-snapshot.jpg,1751250000,2276,2344,1495,1576,POINT(14.8958531 50.2718919),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
c90d59a9-b6e4-4f10-95de-ede9c26de7a2,F1,2025,20250705010000-snapshot.jpg,1751677200,863,1001,1371,1512,POINT(14.8958531 50.2718919),TRUE,Catoptria verellus,species,Catoptria,genus
c90e8a17-7199-4f6a-8474-256aa74318d1,W1,2025,20250629025000-snapshot.jpg,1751165400,2836,2976,1072,1250,,TRUE,Trichoptera,order,Trichoptera,order
c90edb0e-5cd0-42a0-b0fc-7b1a16c265a7,G1,2025,20250613021959-snapshot.jpg,1749781199,3092,3400,196,603,POINT(14.8866697 50.2391933),TRUE,Diacrisia sannio,species,Diacrisia sannio,species
c90edbe2-086d-4629-8302-30d6085026e1,W1,2025,20250619011959-snapshot.jpg,1750295999,3588,3700,779,919,,TRUE,Trichoptera,order,Trichoptera,order
c90ee40b-5b2f-4a55-b612-dc4d75eca65a,W1,2025,20250813010959-snapshot.jpg,1755047399,298,441,240,393,,FALSE,Oncocera semirubella,species,Lepidoptera Macros,order
c90eef18-77b4-4a9e-adf1-5c4f841ed98f,W1,2025,20250812013959-snapshot.jpg,1754962799,2148,2388,744,974,,TRUE,Lomaspilis marginata,species,Lomaspilis marginata,species
c91003ab-d487-49a7-b6ca-24d32d4e5558,W1,2025,20250629001000-snapshot.jpg,1751155800,1040,1139,546,672,,TRUE,Coleoptera,order,Coleoptera,order
c91039eb-bff7-42b7-9d67-462b0c889cf7,G1,2025,20250810024959-snapshot.jpg,1754794199,289,427,364,557,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Lepidoptera Macros,order
c9109c45-dd05-47ea-9350-aa89ec881946,G1,2025,20250728010000-snapshot.jpg,1753664400,1785,1920,230,454,POINT(14.8866697 50.2391933),TRUE,Agriphila straminella,species,Crambidae,family
c911087a-0282-419c-bb83-239d8dec0200,G1,2025,20250820023000-snapshot.jpg,1755657000,3592,3872,1317,1649,POINT(14.8866697 50.2391933),TRUE,Dendrolimus pini,species,Noctuidae,family
c911d148-2cb5-44e7-b5d3-1f2529c1e403,F1,2025,20250810010000-snapshot.jpg,1754787600,3940,4044,910,972,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c9125a00-bd69-4e73-9450-588a3f0fee06,F1,2025,20250626003959-snapshot.jpg,1750898399,2660,2704,1339,1399,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c9126bd0-ecfa-4fe2-bb1d-41567445a9e6,G1,2025,20250815021959-snapshot.jpg,1755224399,265,541,672,1029,POINT(14.8866697 50.2391933),FALSE,Rhodostrophia vibicaria Cl.,species,Geometridae,family
c912cd08-850c-4c56-a747-8477b32ed050,G1,2025,20250624005959-snapshot.jpg,1750726799,1331,1433,119,280,POINT(14.8866697 50.2391933),TRUE,Lathronympha strigana,species,Tortricidae,family
c91481bc-eea1-4589-8020-df0ce9c348ab,F1,2025,20250628003000-snapshot.jpg,1751070600,3408,3520,1499,1599,POINT(14.8958531 50.2718919),FALSE,Hymenoptera Other,order,Hymenoptera Other,order
c914e017-ca2b-4d5a-9c33-fbb2a4eba9f3,F1,2025,20250625022959-snapshot.jpg,1750818599,2360,2448,1101,1283,POINT(14.8958531 50.2718919),TRUE,Crambus pascuella,species,Crambus pascuella,species
c914eec0-7ff5-4d67-adde-d9bbe2a57ba1,F1,2025,20250623010959-snapshot.jpg,1750640999,1288,1572,686,901,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
c916718e-de3b-4814-b81c-bba05752c0eb,F1,2025,20250703235000-snapshot.jpg,1751586600,3716,3824,983,1127,POINT(14.8958531 50.2718919),TRUE,Eudonia lacustrata,species,Lepidoptera Micros,order
c916c526-8df3-4898-b870-e6848193d0dc,W1,2025,20250705233959-snapshot.jpg,1751758799,1769,1887,963,1179,,TRUE,Chrysoteuchia culmella,species,Chrysoteuchia culmella,species
c9170734-eb08-4a80-aaf7-412c10a02222,G1,2025,20250706015000-snapshot.jpg,1751766600,2528,2644,190,336,POINT(14.8866697 50.2391933),TRUE,Epiphyas postvittana,species,Tortricidae,family
c9171228-4d93-4189-843e-f250d8134593,G1,2025,20250814004959-snapshot.jpg,1755132599,138,200,579,661,POINT(14.8866697 50.2391933),TRUE,Coleoptera,order,Coleoptera,order
c91725ad-e80c-404c-8c2e-9d565a116eb2,F1,2025,20250530023000-snapshot.jpg,1748572200,3076,3320,939,1141,POINT(14.8958531 50.2718919),TRUE,Chiasmia clathrata,species,Chiasmia clathrata,species
c9172fbf-3cb7-45bc-b9f0-8045450e9c04,F1,2025,20250503002000-snapshot.jpg,1746231600,2384,2628,61,286,POINT(14.8958531 50.2718919),TRUE,Chiasmia clathrata,species,Chiasmia clathrata,species
c917327f-a39e-4b46-8d28-7a09eea80f06,F1,2025,20250603023000-snapshot.jpg,1748917800,191,279,975,1121,POINT(14.8958531 50.2718919),TRUE,Orthotaenia undulana,species,Epagoge grotiana,species
c918d01d-ca25-4f4b-81fe-57607667a232,W1,2025,20250714003959-snapshot.jpg,1752453599,2236,2300,129,197,,FALSE,Hymenoptera Other,order,Hymenoptera Other,order
c918ef3d-ae28-47a4-8d54-fcad34001c70,F1,2025,20250829000000-snapshot.jpg,1756425600,484,600,1028,1186,POINT(14.8958531 50.2718919),TRUE,Agriphila geniculea,species,Crambidae,family
c9190817-6d31-4e72-91ff-7b5dd4850510,F1,2025,20250727000000-snapshot.jpg,1753574400,2808,2860,1753,1821,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
c919f1f6-799e-4609-903e-c9948f75e84b,W1,2025,20250626010959-snapshot.jpg,1750900199,2019,2296,1666,1852,,TRUE,Atolmis rubricollis,species,Atolmis rubricollis,species
c91a4c72-4763-4412-9c83-bac3558a522e,W1,2025,20250715012000-snapshot.jpg,1752542400,2900,2952,1353,1412,,TRUE,Araneae,order,Araneae,order
c91a5026-6896-4f26-ad63-2688200f85cc,F1,2025,20250726022000-snapshot.jpg,1753496400,2720,2768,1865,1925,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c91ae94b-099c-4b76-aab1-d1ec2302e93c,F1,2025,20250626232000-snapshot.jpg,1750980000,1847,1898,1138,1193,POINT(14.8958531 50.2718919),FALSE,Diptera Brachycera,order,Diptera Brachycera,order
c91aebae-08bd-4d69-b784-ddca3183f24c,F1,2025,20250602002000-snapshot.jpg,1748823600,59,197,919,1114,POINT(14.8958531 50.2718919),FALSE,Deltote deceptoria,species,Lepidoptera Macros,order
c91b4d00-3615-46e3-90ac-060af5deb33e,F1,2025,20250819021959-snapshot.jpg,1755569999,2464,2644,504,808,POINT(14.8958531 50.2718919),TRUE,Diacrisia sannio,species,Diacrisia sannio,species
c91b779a-8310-4e54-bbdf-c3fb3a2e3108,W1,2025,20250613234000-snapshot.jpg,1749858000,677,722,1769,1823,,TRUE,Hemiptera,order,Hemiptera,order
c91ba3fb-3070-486c-a7ce-44c8d5d1bf6c,G1,2025,20250623024000-snapshot.jpg,1750646400,1281,1341,0,51,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c91c389f-ba26-4884-9508-96cf3d678afb,G1,2025,20250626002000-snapshot.jpg,1750897200,3588,3648,1944,2029,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
c91c4d1a-9958-4576-b566-835d00eaa2f9,W1,2025,20250703022959-snapshot.jpg,1751509799,1013,1071,1319,1371,,TRUE,Hemiptera,order,Hemiptera,order
c91c866a-b6a9-47f9-ae1a-a19b7143a983,F1,2025,20250729022959-snapshot.jpg,1753756199,1278,1381,1996,2159,POINT(14.8958531 50.2718919),TRUE,Eilema pygmaeola,species,Lepidoptera Macros,order
c91cb026-df4e-4430-9d0e-d5ab6f8d9d8b,F1,2025,20250714020959-snapshot.jpg,1752458999,1823,1921,1147,1270,POINT(14.8958531 50.2718919),TRUE,Orthotaenia undulana,species,Tortricidae,family
c91e380c-bbc6-4100-b4b9-0a4257f5e286,W1,2025,20250713024000-snapshot.jpg,1752374400,3016,3144,228,309,,TRUE,Acleris forsskaleana,species,Endothenia quadrimaculana,species
c91e917a-992a-4499-ad85-77097aa16e3b,G1,2025,20250702235000-snapshot.jpg,1751500200,2384,2436,191,263,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
c91fb140-6138-4dad-a86a-46b5ac0121ef,W1,2025,20250615001000-snapshot.jpg,1749946200,3,85,636,790,,TRUE,Pandemis cerasana,species,Tortricidae,family
c92162d4-ebdb-4e58-a5bc-9fe661677dc5,W1,2025,20250622235000-snapshot.jpg,1750636200,2396,2476,268,349,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c9219f2d-6260-4403-8ec4-636e3621efc6,G1,2025,20250504024959-snapshot.jpg,1746326999,2332,2408,433,491,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c921cd42-b40a-4309-8a61-5c1a17d5fa7c,W1,2025,20250707022959-snapshot.jpg,1751855399,3528,3588,1776,1858,,TRUE,Hemiptera,order,Hemiptera,order
c9225028-b6ed-42ad-9e86-f70fa256bfb6,G1,2025,20250623025000-snapshot.jpg,1750647000,78,250,1831,2072,POINT(14.8866697 50.2391933),TRUE,Diachrysia chrysitis,species,Noctuidae,family
c922bec6-6cd1-43f3-91c9-f9946ca1a77d,F1,2025,20250618002000-snapshot.jpg,1750206000,611,700,1758,1880,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c9242d2f-b5a3-4ad2-9446-cbbb4de70655,F1,2025,20250608013959-snapshot.jpg,1749346799,2608,2656,867,931,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
c924774e-4ba6-4f27-af5f-e4abb9dacc9c,F1,2025,20250717234959-snapshot.jpg,1752796199,540,609,567,667,POINT(14.8958531 50.2718919),TRUE,Anerastia lotella,species,Tortricidae,family
c924c59f-c699-4f89-897e-27dccd5c0e1c,G1,2025,20250811005959-snapshot.jpg,1754873999,691,839,917,1129,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Indalia lutarella,species
c925ba65-7cbc-4900-8f90-8c31e3895961,W1,2025,20250704000959-snapshot.jpg,1751587799,1562,1627,391,451,,TRUE,Hemiptera,order,Hemiptera,order
c926a575-a6f0-4b86-8c28-724f58086407,W1,2025,20250715030000-snapshot.jpg,1752548400,55,189,815,981,,TRUE,Ennomos subsignaria,species,Amphipyra,genus
c926da75-cf84-4d7d-9628-5293595217b0,F1,2025,20250721023000-snapshot.jpg,1753065000,1627,1681,1269,1341,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
c928e244-a3bd-4c5a-aaec-03c6ce150c1d,W1,2025,20250627005959-snapshot.jpg,1750985999,3276,3320,458,506,,TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c9297477-d4b3-473d-aa8c-5f055fd6de4d,G1,2025,20250625233000-snapshot.jpg,1750894200,2344,2388,1335,1391,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
c929f215-981c-4221-97e9-35d8bfc800ad,W1,2025,20250827234959-snapshot.jpg,1756338599,957,1005,1947,1999,,TRUE,Hemiptera,order,Hemiptera,order
c92a0db8-3f35-4af3-a716-4d74e04fcaf5,W1,2025,20250721024000-snapshot.jpg,1753065600,2216,2280,496,554,,TRUE,Araneae,order,Araneae,order
c92b4012-0678-4b49-8dca-43d4500b8639,F1,2025,20250603003000-snapshot.jpg,1748910600,329,380,1632,1700,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
c92b7c07-9c09-4591-ad9c-d1364cec9c64,W1,2025,20250821015959-snapshot.jpg,1755741599,201,263,1581,1643,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
c92d446d-0139-4aa5-9541-abe83961d24e,G1,2025,20250627022959-snapshot.jpg,1750991399,2088,2220,438,696,POINT(14.8866697 50.2391933),TRUE,Atolmis rubricollis,species,Lepidoptera Macros,order
c92f7579-dcda-4062-916f-c63905f051b8,F1,2025,20250619013000-snapshot.jpg,1750296600,1730,1884,617,762,POINT(14.8958531 50.2718919),TRUE,Archips rosana,species,Lepidoptera Macros,order
c931a426-4e68-4654-9460-f04c6f38f94e,W1,2025,20250706011959-snapshot.jpg,1751764799,2608,2764,1334,1577,,TRUE,Miltochrista miniata,species,Miltochrista miniata,species
c931d485-64ce-4674-8a7e-60a002c7a881,G1,2025,20250703000000-snapshot.jpg,1751500800,1219,1273,397,463,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
c9321656-fa21-44d1-b7b1-c712126d2e28,W1,2025,20250629232959-snapshot.jpg,1751239799,2984,3044,2031,2084,,TRUE,Hemiptera,order,Hemiptera,order
c9322908-2d4d-4939-9cae-35f4cd0632a7,G1,2025,20250624004959-snapshot.jpg,1750726199,2944,3016,241,402,POINT(14.8866697 50.2391933),FALSE,Plutella xylostella,species,Deuterotinea,genus
c93298ef-ddbf-466c-8c9c-f40b1e574a57,W1,2025,20250628024959-snapshot.jpg,1751078999,783,829,2104,2152,,TRUE,Hemiptera,order,Hemiptera,order
c932d44a-c67e-46c5-9459-78c314c8618b,G1,2025,20250626003000-snapshot.jpg,1750897800,2248,2312,663,716,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
c9339c55-a499-40db-8853-6ecb13e3f6a6,F1,2025,20250417012000-snapshot.jpg,1744852800,734,796,1781,1853,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
c933adef-cc7e-492d-b31a-f8d8ef0f78bc,F1,2025,20250819235959-snapshot.jpg,1755647999,2088,2180,1643,1769,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
c933ca1c-bb95-4c48-900e-886f15e00e6d,G1,2025,20250715020000-snapshot.jpg,1752544800,2532,2720,1,207,POINT(14.8866697 50.2391933),TRUE,Scopula rubiginata,species,Scopula rubiginata,species
c934afa2-7dfe-40ec-8951-afd5cbca55e0,G1,2025,20250605021959-snapshot.jpg,1749089999,2852,2980,1356,1484,POINT(14.8866697 50.2391933),FALSE,Scopula immorata,species,Lepidoptera Macros,order
c935490a-6c1e-498a-8f3c-651fe67514f4,G1,2025,20250705235000-snapshot.jpg,1751759400,776,838,1664,1734,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
c9357b3d-32ce-4906-8107-db7a60ae87f3,F1,2025,20250715015000-snapshot.jpg,1752544200,1345,1473,144,345,POINT(14.8958531 50.2718919),TRUE,Chrysoteuchia culmella,species,Pyralidae,family
c935a1f1-fb4b-42f6-bf7a-a07966fb2ff4,F1,2025,20250618004000-snapshot.jpg,1750207200,1667,1971,939,1162,POINT(14.8958531 50.2718919),TRUE,Timandra comae,species,Timandra comae,species
c935efdd-732e-4fb7-95d5-19ad37eab9d3,G1,2025,20250628232959-snapshot.jpg,1751153399,1071,1149,1571,1654,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
c9361a20-5472-47a0-894f-2491eaa047d3,G1,2025,20250827021000-snapshot.jpg,1756260600,603,853,1038,1391,POINT(14.8866697 50.2391933),TRUE,Dicallomera fascelina,species,Hypena,genus
c9365f59-4ac4-4bf2-89ea-415b45d74b49,W1,2025,20250822013959-snapshot.jpg,1755826799,949,1196,407,674,,TRUE,Drepana falcataria,species,Drepanidae,family
c9371041-7e98-4c9f-89d7-9fc02cce6688,F1,2025,20250619003000-snapshot.jpg,1750293000,157,288,834,1001,POINT(14.8958531 50.2718919),TRUE,Clepsis dumicolana,species,Tortricidae,family
c9373324-20a3-4ebb-b64a-2a36c83e17b3,F1,2025,20250630020000-snapshot.jpg,1751248800,3648,3760,247,369,POINT(14.8958531 50.2718919),FALSE,Coleoptera,order,Coleoptera,order
c937f618-221f-4d43-89d5-0a28f66e5141,F1,2025,20250614004959-snapshot.jpg,1749862199,2092,2188,0,140,POINT(14.8958531 50.2718919),TRUE,Notocelia cynosbatella,species,Tortricidae,family
